SiteID,site.name,long,lat,state,name_en,feature_id,lake_area_ha,nameMatch,DatasetID
1245,Wilcox Lake,-79.43,43.95,ON,NA,95b6b16368e84e7fb966ae26e42080ad,55.160058320610666,NA,17672
1416,Marais de Keswick,-79.512778,44.195833,ON,NA,NA,NA,NA,1453
1416,Marais de Keswick,-79.512778,44.195833,ON,NA,NA,NA,NA,3453
1416,Marais de Keswick,-79.512778,44.195833,ON,NA,NA,NA,NA,3454
1416,Marais de Keswick,-79.512778,44.195833,ON,NA,NA,NA,NA,1453
1416,Marais de Keswick,-79.512778,44.195833,ON,NA,NA,NA,NA,3453
1416,Marais de Keswick,-79.512778,44.195833,ON,NA,NA,NA,NA,3454
1416,Marais de Keswick,-79.512778,44.195833,ON,NA,NA,NA,NA,1453
1416,Marais de Keswick,-79.512778,44.195833,ON,NA,NA,NA,NA,3453
1416,Marais de Keswick,-79.512778,44.195833,ON,NA,NA,NA,NA,3454
1561,Lake QC,-80.698333,46.828333,ON,NA,8874c32f340b4fb1a71012fe780a5b4f,2.3960492175765675,NA,1606
1562,Lake Six,-81.316667,48.4,ON,NA,NA,NA,NA,1607
1594,Little Round Lake,-76.683056,44.8,ON,NA,NA,NA,NA,1644
1646,Maplehurst Lake,-80.659722,43.225,ON,NA,606796f382934ebf83dbbad2e9335bc7,8.190871286101968,NA,1701
1663,McCarston's Lake,-80.09,45.05,ON,NA,9e1c7f9ac1304980adb500722ed4ac10,1190833.0427387673,NA,1719
1667,McLaughlan Lake,-76.554167,45.363333,ON,NA,NA,NA,NA,1723
1713,Mordsger Lake,-94.25,51.383333,ON,NA,NA,NA,NA,1770
1749,Nina Lake,-81.5,46.6,ON,NA,NA,NA,NA,1807
1762,Nutt Lake,-79.45,45.216667,ON,NA,NA,NA,NA,1820
1770,Oliver Pond,-89.323889,48.422222,ON,NA,0d8dc7eaff90435e931f38f7cc212adf,3.732355596073924,NA,1829
1788,Palace Pier Section,-79.48,43.62,ON,NA,NA,NA,NA,1847
1795,Parkhill Creek,-81.75,43.18,ON,NA,NA,NA,NA,1857
1796,Parrott's Pond,-76.7,44.22,ON,NA,NA,NA,NA,1858
1800,Pass Lake,-88.74,48.56,ON,NA,5d49d1edab6548d782653460cb3e770c,26.097351262838583,NA,1862
1806,Paynter Marsh,-78.34,44.1,ON,NA,NA,NA,NA,1868
1816,Peatsah Section,-79.82,43.33,ON,NA,NA,NA,NA,1879
1819,Peggy Lake,-92,49.48,ON,NA,NA,NA,NA,1883
1823,Perch Lake,-77.34,46.03,ON,NA,NA,NA,NA,16231
1841,Pitcher Bog,-79.98,44.82,ON,NA,NA,NA,NA,1905
1898,Pond Mills Pond,-81.25,42.916667,ON,NA,NA,NA,NA,1963
1900,Porqui Pond,-79.78,44.93,ON,NA,7c645768377d4a4cbeaaa9af1a9427d1,4.578719237777693,NA,1965
1957,Rattle Lake,-92.7,49.35,ON,NA,NA,NA,NA,2028
1993,R Lake,-84.558333,54.305556,ON,NA,NA,NA,NA,2068
2210,Rose Swamp,-79.44,44.18,ON,NA,NA,NA,NA,2287
2215,Rostock Mammoth Site,-81,43.5,ON,NA,NA,NA,NA,2293
2261,Sarnia Elk Site Section,-82.32,42.98,ON,NA,NA,NA,NA,2341
2272,Second Lake,-79.98,44.85,ON,NA,NA,NA,NA,2353
2300,Shouldice Lake,-81.416667,45.15,ON,NA,08658d2cbbb64b4ea32b8421155ea955,26.797074849372137,NA,2382
2309,Sioux Pond,-91.566667,49.933333,ON,NA,NA,NA,NA,2393
2560,Tonawa Lake,-77.175,44.85,ON,NA,NA,NA,NA,2651
2793,Upper Mallot Lake,-84.258333,47.308333,ON,NA,NA,NA,NA,2890
2806,Van Nostrand Lake,-79.38,44,ON,NA,NA,NA,NA,2903
2829,Waubashene Nippissing Transgression Site,-79.68,44.78,ON,NA,NA,NA,NA,2926
2852,Weslemkoon Lake,-77.433333,45.033333,ON,NA,7a2d5b5eff484ab9a64529ddebc91834,1858.7677699212718,NA,2949
2852,Weslemkoon Lake,-77.433333,45.033333,ON,NA,7a2d5b5eff484ab9a64529ddebc91834,1858.7677699212718,NA,3839
2852,Weslemkoon Lake,-77.433333,45.033333,ON,NA,7a2d5b5eff484ab9a64529ddebc91834,1858.7677699212718,NA,2949
2852,Weslemkoon Lake,-77.433333,45.033333,ON,NA,7a2d5b5eff484ab9a64529ddebc91834,1858.7677699212718,NA,3839
2943,Wylde Bog,-80.4,43.9,ON,NA,NA,NA,NA,3041
2944,Wylde Lake,-80.4,43.91,ON,NA,e5e96005a23e496a84ad89f485b2c7bf,6.717250841960784,NA,3042
2947,Lac Yelle,-79.637778,48.503889,ON,NA,NA,NA,NA,3046
2952,Found Lake,-78.64,45.55,ON,NA,NA,NA,NA,3051
9862,Bates Marsh,-81.84467000000001,42.342715,ON,NA,NA,NA,NA,14614
10108,Crawford Bog,-79.9491666666667,43.4665277777778,ON,NA,NA,NA,NA,15203
10159,Don Brickyard Interglacial Section,-79.366,43.686,ON,NA,NA,NA,NA,15300
10215,Cootes Paradise Marsh,-79.9075,43.2765,ON,NA,c57024e107c345d9a6f8cda25b158bce,218.33817713937364,NA,15415
10286,Albany River Bog,-83.6175,51.435,ON,NA,NA,NA,NA,15597
10300,Belec Lake Bog,-82.293,51.6175,ON,NA,NA,NA,NA,15630
10303,Oldman Bog,-84.488,51.0289,ON,NA,NA,NA,NA,15635
10402,Swan Lake,-79.41435,43.9506,ON,NA,NA,NA,NA,15860
10456,Mayflower Lake,-79.2165277777778,45.3898611111111,ON,NA,3c8a29d2e7d44c8fa3cde8b6094fa37a,5.794745007709168,NA,15982
10505,Twiss Marl Pond,-79.95551,43.440830000000005,ON,NA,NA,NA,NA,16127
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16187
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16189
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16191
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16193
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16187
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16189
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16191
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16193
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16187
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16189
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16191
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16193
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16187
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16189
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16191
10521,Rice Lake,-78.14232,44.199085,ON,NA,8a098b1750c54f0a8787dc7294f9f98c,10036.870691920829,NA,16193
10544,McGinnis Lake,-78.039815,44.607495,ON,NA,a00fa3c52b924892a52029bee46c34f3,4.557063771115575,NA,16256
10544,McGinnis Lake,-78.039815,44.607495,ON,NA,a00fa3c52b924892a52029bee46c34f3,4.557063771115575,NA,16257
10544,McGinnis Lake,-78.039815,44.607495,ON,NA,a00fa3c52b924892a52029bee46c34f3,4.557063771115575,NA,16256
10544,McGinnis Lake,-78.039815,44.607495,ON,NA,a00fa3c52b924892a52029bee46c34f3,4.557063771115575,NA,16257
10548,Dugas Bay Bog,-79.3808362591486,46.310276992702896,ON,NA,13a85b5cfe764bf89d2bc36dc239b353,1902.246411187486,NA,16264
10549,Glenora Bay,-77.03916666666666,44.0463888888889,ON,NA,336de3bdba0e48e6b40b3a1f8fd5d537,109053.08476155059,NA,16265
10550,Kilbride Swamp,-79.9154166666667,43.46458333333335,ON,NA,NA,NA,NA,16267
10551,Mark Pond,-89.61541666666665,51.8398611111111,ON,NA,NA,NA,NA,16269
10552,Preston Lake,-79.37944,43.9869027777778,ON,NA,24b6e32d567e41d1b1f90e76766ebb3b,26.538870515115168,NA,16271
10553,Rife Swamp,-79.9868055555556,43.4677777777778,ON,NA,NA,NA,NA,16273
10554,Round Pond,-91.3723611111111,52.531655,ON,NA,a2bf90c049914dcd8fa0b99abd0ba8a8,11.990503305714528,NA,16275
10555,Wagner Lake,-79.130295,44.19,ON,NA,140aecfc30f44ace8dcfb13be1a01b19,40.73881331656699,NA,16276
10556,Webbs Lake,-78.10249999999999,44.167066666666656,ON,NA,NA,NA,NA,16278
11557,Lovesick Lake,-78.22479722222221,44.55680555555555,ON,NA,189a87269e254f5886a06a08786e43ff,23094.009584208306,NA,17280
11557,Lovesick Lake,-78.22479722222221,44.55680555555555,ON,NA,189a87269e254f5886a06a08786e43ff,23094.009584208306,NA,17281
11557,Lovesick Lake,-78.22479722222221,44.55680555555555,ON,NA,189a87269e254f5886a06a08786e43ff,23094.009584208306,NA,17283
11557,Lovesick Lake,-78.22479722222221,44.55680555555555,ON,NA,189a87269e254f5886a06a08786e43ff,23094.009584208306,NA,17280
11557,Lovesick Lake,-78.22479722222221,44.55680555555555,ON,NA,189a87269e254f5886a06a08786e43ff,23094.009584208306,NA,17281
11557,Lovesick Lake,-78.22479722222221,44.55680555555555,ON,NA,189a87269e254f5886a06a08786e43ff,23094.009584208306,NA,17283
11557,Lovesick Lake,-78.22479722222221,44.55680555555555,ON,NA,189a87269e254f5886a06a08786e43ff,23094.009584208306,NA,17280
11557,Lovesick Lake,-78.22479722222221,44.55680555555555,ON,NA,189a87269e254f5886a06a08786e43ff,23094.009584208306,NA,17281
11557,Lovesick Lake,-78.22479722222221,44.55680555555555,ON,NA,189a87269e254f5886a06a08786e43ff,23094.009584208306,NA,17283
11613,Kelly Lake,-81.06824499999999,46.443560000000005,ON,NA,eb77c1f760414e83829d2d0e92c48958,339.1556228740496,NA,17409
11736,Spirea Wetland,-80.25924166666664,43.26191,ON,NA,NA,NA,NA,17689
13362,Mary Lake,-81.00255999999999,44.735654999999994,ON,NA,18dbce60f8944bfe9210a69c951a7eb5,14.096397425340314,NA,19967
13975,Stoll Lake,-77.28929500000001,44.973845,ON,NA,bec7f26a46ea4cba9b2b4194379b79ab,46.34190096469635,NA,21577
13980,Tawny Pond,-77.18251,44.8163888888889,ON,NA,NA,NA,NA,21600
14051,Lake AT01,-84.2054,53.27892,ON,NA,0fb8da5033fb4e34bb8e7dbfc6035438,53.286691247704425,NA,21830
763,East Baltic Bog,-62.15,46.408333,PE,NA,NA,NA,NA,782
1684,Mermaid Bog,-63.025,46.25,PE,NA,NA,NA,NA,1740
1903,Portage Bog,-64.075,46.673611,PE,NA,NA,NA,NA,1968
208,Lac à l'Ange,-70.684722,47.481667,QC,NA,NA,NA,NA,209
217,Lac des Atocas,-73.311111,45.543056,QC,NA,NA,NA,NA,219
252,Bereziuk,-76.120278,54.047222,QC,NA,a44b1f84bd73454795eb56679c557ddb,3.221614087118031,NA,258
257,Lake BI2,-76.378333,57.116667,QC,NA,NA,NA,NA,3471
300,Lac Boucané,-69.452778,47.457778,QC,NA,db6cbc56596d4fbfb91c7b54d620ed93,14.875232285014244,NA,306
301,Boundary Lake,-67.4,55.25,QC,NA,NA,NA,NA,307
304,Brisay 2,-70.357778,54.355833,QC,NA,NA,NA,NA,311
319,Lac à la Busque,-70.595833,46.279167,QC,NA,NA,NA,NA,326
322,Saint-Calixte,-73.868056,45.961111,QC,NA,NA,NA,NA,329
330,Tourbière Caribou,-71.235833,47.639722,QC,NA,NA,NA,NA,337
332,Lac Caribou,-64.94,48.197778,QC,NA,NA,NA,NA,339
338,Lac Castor,-72.998611,46.613889,QC,NA,NA,NA,NA,346
361,Chism 1,-76.145556,54.799444,QC,NA,NA,NA,NA,371
362,Chism 2,-76.339167,53.090833,QC,NA,NA,NA,NA,373
496,Lac Côté,-65.95,48.966944,QC,NA,NA,NA,NA,508
498,Tourbière de Lanoraie COTEAU JAUNE,-73.341944,45.960833,QC,NA,NA,NA,NA,510
533,Daumont,-69.4,54.883333,QC,NA,NA,NA,NA,549
658,Delorme 1,-69.918889,54.418889,QC,NA,NA,NA,NA,675
659,Delorme 2,-69.929722,54.423611,QC,NA,0232a54a7cb3430fbd96cd845d620969,349282.8816634468,NA,677
668,Diana Cordeau,-69.971944,60.938889,QC,NA,NA,NA,NA,686
669,Diana 375,-69.958333,60.9875,QC,NA,NA,NA,NA,688
670,Diana 500,-69.991944,60.978889,QC,NA,NA,NA,NA,690
671,Lac du Diable,-66.125,48.910833,QC,NA,3f318e870c864bf19e0b58132a1e8081,11.96627555658984,NA,691
702,Dosquet,-71.5,46.45,QC,NA,NA,NA,NA,722
754,Lac Dufresne,-70.35,45.85,QC,NA,0138385bec86455c828d78fd2ff3f3d5,13.987146758723366,NA,773
789,Lac à la Fourche,-70.615833,47.609722,QC,NA,NA,NA,NA,810
797,Lac Faribault,-71.716944,58.866944,QC,NA,NA,NA,NA,820
798,Tourbière de Farnham,-72.982778,45.282778,QC,NA,NA,NA,NA,821
830,Saint-Gabriel,-73.475833,46.275833,QC,NA,NA,NA,NA,857
837,Lac Geai,-73.992778,45.995833,QC,NA,NA,NA,NA,865
842,Lac à St-Germain,-74.370833,45.945833,QC,NA,0ab7891f962f4f19a00fa36d4fc06a54,1.5145936521435783,NA,871
946,Lac Gras,-67.066667,52.25,QC,NA,d2a33f9bf93c4e71bfb87e32a44b1ed0,679.6884601313005,NA,976
958,Lac Griault,-76.128889,54.146944,QC,NA,93aa2dd072d1440da0b46803539b7466,48728.12485859239,NA,989
976,Lac Harriman,-65.838889,48.2375,QC,NA,f6c9f6eab8f4475c90fb073f805a0cc6,47.28473094145157,NA,1007
1000,Tourbière de Lanoraie HENRI,-73.3,45.988889,QC,NA,NA,NA,NA,1033
1219,Saint-Jean Ile d'Orléans,-70.932778,46.932778,QC,NA,NA,NA,NA,1254
1358,Tourbière du lac Joncas,-71.162778,47.257778,QC,NA,NA,NA,NA,1393
1362,Tourbière de Lanoraie JOSEPH,-73.302778,45.991944,QC,NA,NA,NA,NA,1397
1400,Kanaaupscow,-76.643889,54.027778,QC,NA,93aa2dd072d1440da0b46803539b7466,48728.12485859239,NA,1437
1414,Lac Kénogami,-71.566944,48.365833,QC,NA,NA,NA,NA,1451
1531,Lac Colin,-70.3,46.716667,QC,NA,NA,NA,NA,1569
1532,Lac Hamard,-67.5,54.8,QC,NA,3a85d0eeeab9499681cb093b4d6fb667,15123.443332487202,NA,1570
1533,Lac Louis,-79.116667,47.2875,QC,NA,NA,NA,NA,1571
1547,Lake BN7,-73.516667,55.009167,QC,NA,fa5825e4527348d880f6638311de0169,35.59931585775641,NA,1587
1549,Lake CH2,-74.583333,49.683333,QC,NA,NA,NA,NA,1590
1550,Lake EC1,-75.1,56.283333,QC,NA,NA,NA,NA,1591
1551,Lake EC2,-74.945,56.023333,QC,NA,NA,NA,NA,1592
1553,Lake GB1,-75.248889,55.110833,QC,NA,b97d33630cac4ec08a1e8f190273d103,5.026457703318999,NA,1594
1554,Lake GB2,-75.283333,56.1,QC,NA,NA,NA,NA,1595
1556,Lake LB1,-75.616667,57.916667,QC,NA,NA,NA,NA,1598
1557,Lake LR1,-75.25,58.583333,QC,NA,NA,NA,NA,1599
1558,Lake LR3,-75.245,58.578333,QC,NA,NA,NA,NA,1601
1559,Lake LT1,-75.15,58.141667,QC,NA,NA,NA,NA,1603
1569,Tourbière de Lanoraie STJEAN,-73.216944,46,QC,NA,NA,NA,NA,1615
1579,Lac à Léonard,-65.812778,49.207778,QC,NA,NA,NA,NA,1626
1616,Sainte-Croix de Lotbinière,-71.775,46.605833,QC,NA,NA,NA,NA,1668
1636,Tourbière du lac Malbaie,-70.976389,47.597222,QC,NA,NA,NA,NA,1691
1647,Lac Marcotte,-71.422778,47.077778,QC,NA,NA,NA,NA,1703
1653,Lac Martyne,-64.833333,56.783333,QC,NA,NA,NA,NA,1709
1657,Dauphinais,-72.99,46.8,QC,NA,NA,NA,NA,1713
1658,Baie des Onze Iles,-73.130833,46.746944,QC,NA,NA,NA,NA,1714
1659,Wapizagonke,-73.030556,46.726389,QC,NA,NA,NA,NA,1715
1660,Sud du Lac du Noyer,-72.837778,46.787778,QC,NA,NA,NA,NA,1716
1698,Lac Mimi,-70.375833,47.496944,QC,NA,a13f0b67b97348a7a97ccdcb88537c95,4.728422635593734,NA,1754
1709,Lac Montagnais,-71.175,47.907778,QC,NA,NA,NA,NA,1765
1733,Nedlouc,-71.65,57.65,QC,NA,NA,NA,NA,1791
1782,Lac Ouellet,-68.943889,47.532778,QC,NA,NA,NA,NA,1841
1802,Lac Patricia,-64.68,56.67,QC,NA,NA,NA,NA,1864
1826,Lac Petel,-66.266667,50.55,QC,NA,NA,NA,NA,1890
1840,Pink Lake,-75.808333,45.469444,QC,NA,NA,NA,NA,1904
1873,Tourbière de Weedon,-71.428889,45.691944,QC,NA,NA,NA,NA,3838
1877,Saint-Raymond,-71.807778,46.891944,QC,NA,NA,NA,NA,3565
1893,Lac Pluvieux,-69.352778,47.843889,QC,NA,20c03b86847f41fc8abdfc27cc982c32,11.118672797511046,NA,1957
1912,Princeville,-71.935833,46.145833,QC,NA,NA,NA,NA,1978
1945,Rivière-aux-Feuilles 1,-72.066944,58.232778,QC,NA,NA,NA,NA,2013
1946,Rivière-aux-Feuilles 2,-71.95,58.216944,QC,NA,14e6ae80babd4fed87ed1af204e84781,3.9443533450096657,NA,2015
1947,Tourbière de la Rivière-aux-Feuilles,-72.066944,58.232778,QC,NA,NA,NA,NA,2016
1954,Ramsay Lake,-76.1,45.6,QC,NA,NA,NA,NA,2023
1975,Vallée de l'Albion,-71.325,45.670833,QC,NA,NA,NA,NA,2048
2189,Lac à Robin,-65.266944,48.051944,QC,NA,c03b5c89e53a4fc3b969cea234f2d98d,6.265521276398324,NA,2265
2191,Lac des Roches Moutonnées,-64.816667,56.766667,QC,NA,NA,NA,NA,2267
2209,Lac Romer,-73.330833,45.963889,QC,NA,NA,NA,NA,2286
2240,Lac au Sable,-66.216667,51.4,QC,NA,NA,NA,NA,2319
2253,Lac à Sam,-72.978889,46.654167,QC,NA,NA,NA,NA,2332
2262,Lac Manitou,-74.466944,46.057778,QC,NA,NA,NA,NA,2342
2263,Lac aux Quenouilles,-74.395833,46.171944,QC,NA,NA,NA,NA,2343
2285,LD Lake,-67.131944,50.140278,QC,NA,NA,NA,NA,2367
2291,Saint-Francois de Sales,-72.146944,48.293889,QC,NA,NA,NA,NA,2373
2296,Mont Shefford,-72.584722,45.358889,QC,NA,NA,NA,NA,2378
2515,Lac Saint-Jean,-72,48.5,QC,NA,NA,NA,NA,2602
2515,Lac Saint-Jean,-72,48.5,QC,NA,NA,NA,NA,3778
2515,Lac Saint-Jean,-72,48.5,QC,NA,NA,NA,NA,2602
2515,Lac Saint-Jean,-72,48.5,QC,NA,NA,NA,NA,3778
2549,Petit Lac Terrien,-70.62,46.58,QC,NA,NA,NA,NA,2639
2562,Lac à la Tortue,-73.316944,45.545833,QC,NA,NA,NA,NA,2654
2576,Tunturi Lake,-67.5,55.016667,QC,NA,NA,NA,NA,2669
2577,Lac Turcotte,-65.762778,49.157778,QC,NA,NA,NA,NA,2671
2815,Baie du Diana,-69.832778,60.782778,QC,NA,NA,NA,NA,2912
2854,Whitney's Gulch,-57.3,51.516667,QC,NA,NA,NA,NA,2951
10347,Fire Lake,-67.35709,52.331985,QC,NA,a0ba4353f51e43daa8eac93c383b8b2a,104.49103648253217,NA,15730
10377,Le Bassin site,-61.900945,47.23019,QC,NA,9fad3d4d012f4545aef4c5ea3bc6d7c4,1647102.849699323,NA,15794
10439,Larix laricina Site 4,-75.8134722222222,57.71916666666665,QC,NA,NA,NA,NA,15947
10440,Larix laricina Site 5,-75.8134722222222,57.71916666666665,QC,NA,NA,NA,NA,15950
10441,Larix laricina Site 10,-72.777555,57.854124999999996,QC,NA,NA,NA,NA,15952
11719,Ile d'Entree Site,-61.71192,47.27138,QC,NA,NA,NA,NA,17644
13302,Lac Brule,-75.4417,45.719030000000004,QC,NA,22e7f57b17d347d2a05af5eeaf01f713,8.310506075149346,NA,19842
13304,Lac Noir,-75.13590500000001,45.777015000000006,QC,NA,261d60a8cacf4c14971d6da18845ccc2,9.212043629299975,NA,19846
13899,Lac Triangle,-65.41279,48.710435000000004,QC,NA,NA,NA,NA,21319
13910,Petit lac Bouchard,-64.59709000000001,48.93859500000001,QC,NA,NA,NA,NA,21389
13910,Petit lac Bouchard,-64.59709000000001,48.93859500000001,QC,NA,NA,NA,NA,21404
13910,Petit lac Bouchard,-64.59709000000001,48.93859500000001,QC,NA,NA,NA,NA,21406
13910,Petit lac Bouchard,-64.59709000000001,48.93859500000001,QC,NA,NA,NA,NA,21389
13910,Petit lac Bouchard,-64.59709000000001,48.93859500000001,QC,NA,NA,NA,NA,21404
13910,Petit lac Bouchard,-64.59709000000001,48.93859500000001,QC,NA,NA,NA,NA,21406
13910,Petit lac Bouchard,-64.59709000000001,48.93859500000001,QC,NA,NA,NA,NA,21389
13910,Petit lac Bouchard,-64.59709000000001,48.93859500000001,QC,NA,NA,NA,NA,21404
13910,Petit lac Bouchard,-64.59709000000001,48.93859500000001,QC,NA,NA,NA,NA,21406
481,Clearwater Lake,-107.933333,50.873611,SK,NA,fe76715fce774e7c9e94218c13d860d0,59.84096264278991,NA,493
527,Cycloid Lake,-105.266667,55.266667,SK,NA,NA,NA,NA,17292
969,Hafichuk Site,-105.883889,50.320556,SK,NA,NA,NA,NA,1000
1415,Kenosee Lake,-102.3,49.816667,SK,NA,cc6063c1dd504416a713748c7a325066,824.8312635344154,NA,1452
1543,Lake A,-105.725,53.2375,SK,NA,0fdffb8978f647478b9ce9fbdd035b87,22.476032207641275,NA,1583
1546,Lake B,-106.079167,53.8,SK,NA,3f9451087a7947209ca405d012961050,18.056205712466365,NA,1586
1799,Pasqua Lake,-104,50.78,SK,NA,d89bea7eb0ee4ee899ddcf9ac8f06801,694.3592595490139,NA,1861
10143,Gaff Lake,-109.67135999999999,49.46834,SK,NA,NA,NA,NA,15272
10351,Harris Lake,-109.90446,49.666560000000004,SK,NA,a452690867a4406cb2e4f933d8ecfbb8,32.09670329462069,NA,15738
10366,Martens Slough (PL-77-20),-106.3812979479615,52.0434999871144,SK,NA,NA,NA,NA,15772
11747,Lake A,-105.05531500000001,55.33119,SK,NA,NA,NA,NA,17711
11748,West Naniskak Lake,-104.938605,55.430904999999996,SK,NA,853ce44f3fd34b08b36c985e2bf47aa4,9.242196632681152,NA,17713
11749,Marl Pond,-105.385195,55.047974999999994,SK,NA,4fb98f4e4f8d45f3b6d1838750664ae6,49.348773104659045,NA,17715
329,Candelabra Lake,-130.65,61.683333,YT,NA,279bcc69c4bc477c8edbdd82f1212323,1958.0199397180688,NA,336
970,Hail Lake,-129.016667,60.033333,YT,NA,NA,NA,NA,1001
972,Hanging Lake,-138.383333,68.383333,YT,NA,NA,NA,NA,1003
1074,Honeymoon Pond,-138.4,64.633333,YT,NA,NA,NA,NA,1107
1571,Lateral Pond,-135.514167,65.942222,YT,NA,NA,NA,NA,1617
2522,Sulphur Lake,-137.957778,60.95,YT,NA,c9017b1817aa4bfb8c23d57b609cb1fb,144.8072336454527,NA,2611
2787,Tyrrell Lake,-135.655556,66.05,YT,NA,5f164a083b8d48e0b30ae82a163663e3,72.17778775824276,NA,2882
10176,Two Horsemen Pond,-135.76908500000002,60.850205,YT,NA,NA,NA,NA,15333
10209,Long Last Lake,-137.2285,61.564,YT,NA,NA,NA,NA,15399
10307,Lower Bluefish Basin,-140.365444,67.37236200000001,YT,NA,NA,NA,NA,15642
10308,Bluefish Basin,-140.365444,67.37236200000001,YT,NA,NA,NA,NA,15643
13288,Trout Lake,-138.74448999999998,68.829105,YT,NA,3b69d3d5685d474a97dd043b4e400d5f,86.14985263876892,NA,19814
13477,Dragonfly Lake,-135.34124500000001,60.812585,YT,NA,NA,NA,NA,20281
13479,Haircut Lake,-133.209055,60.516075,YT,NA,088394bb21b04d8b999b634c11aeba46,7.37778815172372,NA,20287
13480,Marcella Lake,-133.80601000000001,60.073494999999994,YT,NA,438cd778c99048f2b9c298aa4d4abf7d,2.339197217296623,NA,20289
13482,Salmo Lake,-133.561605,60.445535,YT,NA,NA,NA,NA,20295
13644,Upper Fly Lake,-138.08800000000002,61.0195,YT,NA,ea06d17cb1f245ec8b926536a95b6018,10.494511083184886,NA,20651
